api_number,production_month,production_year,production_quarter,oil_and_gas_group,production,operator,basin,shale_play,well_name,well_length_ft
33-053-05892-0000,2016-04-01,2016,Q2,G,1110.3334,"CONTINENTAL RESOURCES, INC.",Three Forks,Three Forks,33-053-05892-0000,
33-053-05901-0000,2016-02-01,2016,Q1,O,3599.0,"HRC OPERATING, LLC",Bakken,Bakken,33-053-05901-0000,
33-053-05901-0000,2016-10-01,2016,Q4,O,10748.0,"HRC OPERATING, LLC",Bakken,Bakken,33-053-05901-0000,
33-053-05901-0000,2016-12-01,2016,Q4,O,7225.0,"HRC OPERATING, LLC",Bakken,Bakken,33-053-05901-0000,
33-053-05910-0000,2016-08-01,2016,Q3,G,30.5,XTO ENERGY INC,Bakken,Bakken,33-053-05910-0000,
33-053-05910-0000,2016-08-01,2016,Q3,O,3838.0,XTO ENERGY INC,Bakken,Bakken,33-053-05910-0000,
33-053-05917-0000,2016-06-01,2016,Q2,O,14947.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05917-0000,
33-053-05917-0000,2016-07-01,2016,Q3,G,15.5,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05917-0000,
33-053-05917-0000,2016-12-01,2016,Q4,O,6487.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05917-0000,
33-053-05918-0000,2016-01-01,2016,Q1,G,2.6666667,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05918-0000,
33-053-05918-0000,2016-09-01,2016,Q3,O,15602.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05918-0000,
33-053-05918-0000,2016-11-01,2016,Q4,G,15.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05918-0000,
33-053-05920-0000,2016-04-01,2016,Q2,G,4683.5,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05920-0000,
33-053-05920-0000,2016-04-01,2016,Q2,O,22359.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05920-0000,
33-053-05920-0000,2016-10-01,2016,Q4,O,19976.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-05920-0000,
33-053-05921-0000,2016-01-01,2016,Q1,G,5646.8335,"CONTINENTAL RESOURCES, INC.",Three Forks,Three Forks,33-053-05921-0000,
33-053-05921-0000,2016-09-01,2016,Q3,O,20478.0,"CONTINENTAL RESOURCES, INC.",Three Forks,Three Forks,33-053-05921-0000,
33-053-05921-0000,2016-11-01,2016,Q4,O,18390.0,"CONTINENTAL RESOURCES, INC.",Three Forks,Three Forks,33-053-05921-0000,
33-053-05922-0000,2016-04-01,2016,Q2,O,5705.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05922-0000,
33-053-05922-0000,2016-12-01,2016,Q4,G,2461.3333,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05922-0000,
33-053-05925-0000,2016-08-01,2016,Q3,O,16869.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05925-0000,
33-053-05925-0000,2016-11-01,2016,Q4,G,5941.5,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05925-0000,
33-053-05925-0000,2016-12-01,2016,Q4,O,10704.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05925-0000,
33-053-05926-0000,2016-02-01,2016,Q1,G,391.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-05926-0000,
33-053-05926-0000,2016-04-01,2016,Q2,O,16595.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-05926-0000,
33-053-05927-0000,2016-02-01,2016,Q1,O,9504.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05927-0000,
33-053-05927-0000,2016-03-01,2016,Q1,O,11074.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05927-0000,
33-053-05949-0000,2016-12-01,2016,Q4,G,7364.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-05949-0000,
33-053-05973-0000,2016-05-01,2016,Q2,G,1015.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-05973-0000,
33-053-05973-0000,2016-11-01,2016,Q4,G,1444.5,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-05973-0000,
33-053-05974-0000,2016-04-01,2016,Q2,O,7254.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-05974-0000,
33-053-05974-0000,2016-07-01,2016,Q3,G,878.16669,QEP ENERGY COMPANY,Bakken,Bakken,33-053-05974-0000,
33-053-06031-0000,2016-02-01,2016,Q1,O,4406.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-03-01,2016,Q1,O,4979.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-05-01,2016,Q2,O,2613.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-10-01,2016,Q4,G,6.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-10-01,2016,Q4,O,4715.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-11-01,2016,Q4,G,646.16669,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06031-0000,2016-12-01,2016,Q4,G,15.333333,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06031-0000,
33-053-06032-0000,2016-04-01,2016,Q2,G,45.5,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06032-0000,
33-053-06032-0000,2016-07-01,2016,Q3,G,1183.6666,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06032-0000,
33-053-06032-0000,2016-07-01,2016,Q3,O,4509.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06032-0000,
33-053-06032-0000,2016-10-01,2016,Q4,O,6510.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06032-0000,
33-053-06033-0000,2016-01-01,2016,Q1,G,2876.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06033-0000,
33-053-06033-0000,2016-04-01,2016,Q2,G,41.666668,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06033-0000,
33-053-06034-0000,2016-03-01,2016,Q1,G,607.5,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06034-0000,
33-053-06034-0000,2016-05-01,2016,Q2,O,5184.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06034-0000,
33-053-06034-0000,2016-09-01,2016,Q3,G,45.666668,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06034-0000,
33-053-06034-0000,2016-10-01,2016,Q4,G,22.666666,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06034-0000,
33-053-06036-0000,2016-01-01,2016,Q1,O,11129.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06036-0000,
33-053-06036-0000,2016-06-01,2016,Q2,O,5411.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06036-0000,
33-053-06036-0000,2016-08-01,2016,Q3,O,11098.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06036-0000,
33-053-06042-0000,2016-01-01,2016,Q1,G,5791.8335,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06042-0000,
33-053-06045-0000,2016-01-01,2016,Q1,G,5738.6665,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06045-0000,2016-06-01,2016,Q2,O,7176.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06045-0000,2016-07-01,2016,Q3,O,7630.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06045-0000,2016-09-01,2016,Q3,G,781.33331,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06045-0000,2016-09-01,2016,Q3,O,3754.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06045-0000,2016-12-01,2016,Q4,G,727.83331,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06045-0000,
33-053-06047-0000,2016-02-01,2016,Q1,G,2468.3333,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06047-0000,2016-03-01,2016,Q1,O,13210.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06047-0000,2016-04-01,2016,Q2,G,3498.1667,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06047-0000,2016-05-01,2016,Q2,G,66.666664,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06047-0000,2016-06-01,2016,Q2,O,12979.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06047-0000,2016-11-01,2016,Q4,G,29.333334,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06047-0000,
33-053-06118-0000,2016-05-01,2016,Q2,G,1231.3334,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06118-0000,
33-053-06118-0000,2016-06-01,2016,Q2,G,6.5,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06118-0000,
33-053-06118-0000,2016-10-01,2016,Q4,G,873.66669,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06118-0000,
33-053-06118-0000,2016-12-01,2016,Q4,G,5.6666665,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06118-0000,
33-053-06118-0000,2016-12-01,2016,Q4,O,2926.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06118-0000,
33-053-06120-0000,2016-06-01,2016,Q2,O,4040.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06120-0000,
33-053-06120-0000,2016-08-01,2016,Q3,G,610.5,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06120-0000,
33-053-06120-0000,2016-10-01,2016,Q4,G,837.5,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06120-0000,
33-053-06120-0000,2016-11-01,2016,Q4,O,3520.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06120-0000,
33-053-06121-0000,2016-04-01,2016,Q2,G,934.83331,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06121-0000,
33-053-06121-0000,2016-06-01,2016,Q2,G,1209.3334,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06121-0000,
33-053-06121-0000,2016-09-01,2016,Q3,O,4400.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06121-0000,
33-053-06123-0000,2016-01-01,2016,Q1,O,11283.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06123-0000,
33-053-06123-0000,2016-09-01,2016,Q3,G,104.66666,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06123-0000,
33-053-06123-0000,2016-10-01,2016,Q4,O,5823.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06123-0000,
33-053-06124-0000,2016-01-01,2016,Q1,O,15539.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06124-0000,
33-053-06136-0000,2016-03-01,2016,Q1,O,12278.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06136-0000,
33-053-06136-0000,2016-11-01,2016,Q4,O,12954.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06136-0000,
33-053-06136-0000,2016-12-01,2016,Q4,G,2386.5,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06136-0000,
33-053-06151-0000,2016-05-01,2016,Q2,O,6293.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06151-0000,
33-053-06151-0000,2016-10-01,2016,Q4,O,5803.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06151-0000,
33-053-06151-0000,2016-12-01,2016,Q4,O,4839.0,"HESS BAKKEN INVESTMENTS II, LLC",Bakken,Bakken,33-053-06151-0000,
33-053-06155-0000,2016-03-01,2016,Q1,O,11096.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06155-0000,
33-053-06177-0000,2016-10-01,2016,Q4,O,10234.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06177-0000,
33-053-06177-0000,2016-11-01,2016,Q4,G,41.5,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06177-0000,
33-053-06201-0000,2016-01-01,2016,Q1,G,55.5,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06201-0000,2016-03-01,2016,Q1,O,17846.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06201-0000,2016-05-01,2016,Q2,O,13923.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06201-0000,2016-08-01,2016,Q3,G,38.666668,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06201-0000,2016-10-01,2016,Q4,G,3837.6667,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06201-0000,2016-10-01,2016,Q4,O,10646.0,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06201-0000,
33-053-06203-0000,2016-04-01,2016,Q2,G,7149.8335,"CONTINENTAL RESOURCES, INC.",Bakken,Bakken,33-053-06203-0000,
33-053-06218-0000,2016-03-01,2016,Q1,O,15272.0,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06218-0000,
33-053-06218-0000,2016-07-01,2016,Q3,G,220.16667,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06218-0000,
33-053-06218-0000,2016-11-01,2016,Q4,G,94.333336,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06218-0000,
33-053-06219-0000,2016-02-01,2016,Q1,G,435.33334,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06219-0000,
33-053-06219-0000,2016-08-01,2016,Q3,G,220.66667,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06219-0000,
33-053-06219-0000,2016-12-01,2016,Q4,O,8409.0,MARATHON OIL COMPANY,Three Forks,Three Forks,33-053-06219-0000,
33-053-06220-0000,2016-01-01,2016,Q1,O,20654.0,MARATHON OIL COMPANY,Bakken,Bakken,33-053-06220-0000,
33-053-06220-0000,2016-04-01,2016,Q2,G,594.0,MARATHON OIL COMPANY,Bakken,Bakken,33-053-06220-0000,
33-053-06220-0000,2016-05-01,2016,Q2,O,16503.0,MARATHON OIL COMPANY,Bakken,Bakken,33-053-06220-0000,
33-053-06220-0000,2016-07-01,2016,Q3,G,269.5,MARATHON OIL COMPANY,Bakken,Bakken,33-053-06220-0000,
33-053-06220-0000,2016-12-01,2016,Q4,O,8539.0,MARATHON OIL COMPANY,Bakken,Bakken,33-053-06220-0000,
33-053-06233-0000,2016-05-01,2016,Q2,G,22.666666,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06233-0000,
33-053-06233-0000,2016-05-01,2016,Q2,O,18227.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06233-0000,
33-053-06234-0000,2016-05-01,2016,Q2,G,3709.8333,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06234-0000,
33-053-06234-0000,2016-11-01,2016,Q4,G,4783.3335,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06234-0000,
33-053-06237-0000,2016-02-01,2016,Q1,G,925.16669,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06237-0000,2016-04-01,2016,Q2,O,28989.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06237-0000,2016-05-01,2016,Q2,G,5911.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06237-0000,2016-09-01,2016,Q3,G,6318.3335,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06237-0000,2016-11-01,2016,Q4,G,4801.6665,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06237-0000,2016-12-01,2016,Q4,O,9060.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06237-0000,
33-053-06238-0000,2016-05-01,2016,Q2,O,21208.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06238-0000,
33-053-06248-0000,2016-01-01,2016,Q1,G,23.833334,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06248-0000,
33-053-06248-0000,2016-05-01,2016,Q2,G,1118.8334,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06248-0000,
33-053-06248-0000,2016-06-01,2016,Q2,O,9260.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06248-0000,
33-053-06248-0000,2016-08-01,2016,Q3,O,19648.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06248-0000,
33-053-06248-0000,2016-12-01,2016,Q4,G,3426.6667,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06248-0000,
33-053-06252-0000,2016-05-01,2016,Q2,O,10377.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06252-0000,
33-053-06252-0000,2016-06-01,2016,Q2,O,11844.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06252-0000,
33-053-06252-0000,2016-12-01,2016,Q4,O,3677.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06252-0000,
33-053-06253-0000,2016-02-01,2016,Q1,O,14989.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06253-0000,
33-053-06253-0000,2016-06-01,2016,Q2,G,1866.6666,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06253-0000,
33-053-06256-0000,2016-08-01,2016,Q3,O,10042.0,XTO ENERGY INC,Bakken,Bakken,33-053-06256-0000,
33-053-06258-0000,2016-05-01,2016,Q2,G,4.0,XTO ENERGY INC,Bakken,Bakken,33-053-06258-0000,
33-053-06258-0000,2016-07-01,2016,Q3,O,16760.0,XTO ENERGY INC,Bakken,Bakken,33-053-06258-0000,
33-053-06258-0000,2016-08-01,2016,Q3,O,13234.0,XTO ENERGY INC,Bakken,Bakken,33-053-06258-0000,
33-053-06258-0000,2016-09-01,2016,Q3,G,2604.3333,XTO ENERGY INC,Bakken,Bakken,33-053-06258-0000,
33-053-06267-0000,2016-05-01,2016,Q2,O,3028.0,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-06267-0000,
33-053-06267-0000,2016-11-01,2016,Q4,O,4938.0,"HESS BAKKEN INVESTMENTS II, LLC",Three Forks,Three Forks,33-053-06267-0000,
33-053-06277-0000,2016-01-01,2016,Q1,G,5035.1665,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06277-0000,
33-053-06277-0000,2016-05-01,2016,Q2,O,18019.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06277-0000,
33-053-06288-0000,2016-05-01,2016,Q2,O,31213.0,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06288-0000,
33-053-06288-0000,2016-06-01,2016,Q2,O,28436.0,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06288-0000,
33-053-06288-0000,2016-07-01,2016,Q3,G,3364.3333,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06288-0000,
33-053-06289-0000,2016-05-01,2016,Q2,O,26561.0,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06289-0000,
33-053-06289-0000,2016-06-01,2016,Q2,O,20813.0,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06289-0000,
33-053-06289-0000,2016-08-01,2016,Q3,O,22106.0,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06289-0000,
33-053-06289-0000,2016-10-01,2016,Q4,G,2671.1667,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06289-0000,
33-053-06290-0000,2016-10-01,2016,Q4,O,15676.0,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06290-0000,
33-053-06291-0000,2016-03-01,2016,Q1,G,792.5,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06291-0000,
33-053-06291-0000,2016-11-01,2016,Q4,G,347.33334,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06291-0000,
33-053-06291-0000,2016-12-01,2016,Q4,G,19.833334,"WPX ENERGY WILLISTON, LLC",Bakken,Bakken,33-053-06291-0000,
33-053-06292-0000,2016-03-01,2016,Q1,O,41272.0,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06292-0000,
33-053-06292-0000,2016-05-01,2016,Q2,G,1169.6666,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06292-0000,
33-053-06292-0000,2016-08-01,2016,Q3,G,409.83334,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06292-0000,
33-053-06292-0000,2016-09-01,2016,Q3,O,15429.0,"WPX ENERGY WILLISTON, LLC",Three Forks,Three Forks,33-053-06292-0000,
33-053-06293-0000,2016-03-01,2016,Q1,O,13554.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06293-0000,
33-053-06293-0000,2016-11-01,2016,Q4,O,4950.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06293-0000,
33-053-06294-0000,2016-08-01,2016,Q3,G,2547.5,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06294-0000,
33-053-06294-0000,2016-11-01,2016,Q4,O,1225.0,QEP ENERGY COMPANY,Three Forks,Three Forks,33-053-06294-0000,
33-053-06295-0000,2016-02-01,2016,Q1,G,1.5,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06295-0000,
33-053-06295-0000,2016-03-01,2016,Q1,G,1.8333334,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06295-0000,
33-053-06295-0000,2016-05-01,2016,Q2,G,5287.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06295-0000,
33-053-06317-0000,2016-04-01,2016,Q2,O,17160.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06317-0000,
33-053-06317-0000,2016-05-01,2016,Q2,O,19537.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06317-0000,
33-053-06318-0000,2016-01-01,2016,Q1,G,1979.5,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06318-0000,
33-053-06318-0000,2016-03-01,2016,Q1,G,5081.5,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06318-0000,
33-053-06318-0000,2016-12-01,2016,Q4,G,109.5,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06318-0000,
33-053-06319-0000,2016-01-01,2016,Q1,G,29.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06319-0000,
33-053-06319-0000,2016-04-01,2016,Q2,O,788.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06319-0000,
33-053-06319-0000,2016-09-01,2016,Q3,O,4668.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06319-0000,
33-053-06319-0000,2016-10-01,2016,Q4,O,5724.0,QEP ENERGY COMPANY,Bakken,Bakken,33-053-06319-0000,
33-053-06322-0000,2016-04-01,2016,Q2,G,785.5,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06322-0000,
33-053-06322-0000,2016-06-01,2016,Q2,G,603.5,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06322-0000,
33-053-06322-0000,2016-07-01,2016,Q3,G,0.16666667,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06322-0000,
33-053-06322-0000,2016-11-01,2016,Q4,G,3554.6667,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06322-0000,
33-053-06324-0000,2016-05-01,2016,Q2,G,1671.8334,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06324-0000,
33-053-06324-0000,2016-06-01,2016,Q2,G,5650.0,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06324-0000,
33-053-06324-0000,2016-09-01,2016,Q3,G,3004.1667,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06324-0000,
33-053-06324-0000,2016-10-01,2016,Q4,O,14349.0,ENERPLUS RESOURCES USA CORPORATION,Bakken,Bakken,33-053-06324-0000,
33-053-06333-0000,2016-09-01,2016,Q3,G,774.16669,STATOIL OIL & GAS LP,Bakken,Bakken,33-053-06333-0000,
33-053-06333-0000,2016-09-01,2016,Q3,O,11712.0,STATOIL OIL & GAS LP,Bakken,Bakken,33-053-06333-0000,
33-053-06333-0000,2016-11-01,2016,Q4,G,319.66666,STATOIL OIL & GAS LP,Bakken,Bakken,33-053-06333-0000,
33-053-06338-0000,2016-01-01,2016,Q1,G,1934.6666,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06338-0000,
33-053-06338-0000,2016-02-01,2016,Q1,G,2.5,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06338-0000,
33-053-06338-0000,2016-04-01,2016,Q2,G,680.16669,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06338-0000,
33-053-06338-0000,2016-04-01,2016,Q2,O,5011.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06338-0000,
33-053-06338-0000,2016-08-01,2016,Q3,O,4772.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Three Forks,Three Forks,33-053-06338-0000,
33-053-06349-0000,2016-08-01,2016,Q3,O,7320.0,STATOIL OIL & GAS LP,Bakken,Bakken,33-053-06349-0000,
33-053-06373-0000,2016-07-01,2016,Q3,G,2554.1667,STATOIL OIL & GAS LP,Bakken,Bakken,33-053-06373-0000,
33-053-06404-0000,2016-03-01,2016,Q1,G,4781.8335,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06404-0000,
33-053-06404-0000,2016-08-01,2016,Q3,G,14.666667,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06404-0000,
33-053-06405-0000,2016-02-01,2016,Q1,G,912.5,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06405-0000,
33-053-06408-0000,2016-05-01,2016,Q2,G,4106.5,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06408-0000,
33-053-06408-0000,2016-07-01,2016,Q3,O,21131.0,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06408-0000,
33-053-06408-0000,2016-09-01,2016,Q3,G,6812.6665,BURLINGTON RESOURCES OIL & GAS COMPANY LP,Bakken,Bakken,33-053-06408-0000,
33-053-06419-0000,2016-05-01,2016,Q2,O,17098.0,XTO ENERGY INC,Bakken,Bakken,33-053-06419-0000,
33-053-06419-0000,2016-08-01,2016,Q3,O,13227.0,XTO ENERGY INC,Bakken,Bakken,33-053-06419-0000,
