operator,api_number,basin,production_month,flared_gas_mcf,gross_gas_production_mcf,flaring_intensity,cumulative_flared_mcf
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-04-01,1437.0,1437.0,1.0,22701.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-05-01,1551.0,1551.0,1.0,24252.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-06-01,1540.0,1601.0,0.9618988132417239,25792.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-07-01,1542.0,2351.0,0.6558911101658869,27334.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-10-01,114.0,251.0,0.4541832669322709,27448.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-11-01,1025.0,1947.0,0.5264509501797637,28473.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2021-12-01,1347.0,2634.0,0.5113895216400911,29820.0
TRIANGLE USA PETROLEUM CORPORATION,33-053-05867-0000,Bakken,2022-02-01,259.0,259.0,1.0,30079.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2014-12-01,38388.0,62669.0,0.6125516603105203,38388.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-01-01,21190.0,45414.0,0.4665962038138019,59578.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-02-01,5992.0,28072.0,0.213451125676831,65570.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-03-01,,28552.0,,65570.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-04-01,1478.0,17833.0,0.08288005383278192,67048.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-05-01,,18406.0,,67048.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-06-01,1191.0,17791.0,0.06694396042943061,68239.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-07-01,371.0,14165.0,0.02619131662548535,68610.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-08-01,,11560.0,,68610.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-09-01,1060.0,13150.0,0.0806083650190114,69670.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-10-01,685.0,12785.0,0.053578412201798986,70355.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-11-01,965.0,11311.0,0.08531517991335867,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2015-12-01,,10329.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-01-01,,2881.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-02-01,,26112.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-03-01,,16899.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-04-01,,9497.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-05-01,,2106.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-06-01,,9618.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-07-01,,8572.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-08-01,,4438.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-09-01,,2503.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-10-01,,8320.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-11-01,,7002.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2016-12-01,,8925.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2017-01-01,,11033.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2017-02-01,,9708.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2017-03-01,,9678.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2017-04-01,,12777.0,,71320.0
QEP ENERGY COMPANY,33-053-05883-0000,Bakken,2017-05-01,68.0,3640.0,0.01868131868131868,71388.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2014-09-01,7594.0,7594.0,1.0,7594.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2014-10-01,8672.0,14688.0,0.5904139433551199,16266.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2014-11-01,5218.0,46956.0,0.1111253087997274,21484.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2014-12-01,2128.0,37655.0,0.05651307927234099,23612.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-01-01,1257.0,40452.0,0.03107386532186295,24869.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-02-01,,33466.0,,24869.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-03-01,,33110.0,,24869.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-04-01,1129.0,31656.0,0.03566464493303007,25998.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-05-01,,30740.0,,25998.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-06-01,,39962.0,,25998.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-07-01,,52216.0,,25998.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-08-01,,33747.0,,25998.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-09-01,18.0,18.0,1.0,26016.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-10-01,98.0,11185.0,0.008761734465802414,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-11-01,,15489.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2015-12-01,,16696.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-01-01,,33690.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-02-01,,7554.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-03-01,,7233.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-04-01,,6662.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-05-01,,21368.0,,26114.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-06-01,9.0,3923.0,0.0022941626306398166,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-07-01,,12150.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-09-01,,3331.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-10-01,,1914.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-11-01,,9881.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2016-12-01,,10515.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-01-01,,10639.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-02-01,,8469.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-03-01,,21097.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-04-01,,26720.0,,26123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-05-01,930.0,16431.0,0.05660032864706956,27053.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-06-01,209.0,4999.0,0.04180836167233447,27262.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-07-01,,7961.0,,27262.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-08-01,,8837.0,,27262.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-09-01,,7547.0,,27262.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-10-01,2290.0,8832.0,0.2592844202898551,29552.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-11-01,2133.0,2951.0,0.7228058285327008,31685.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2017-12-01,,284.0,,31685.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-01-01,,8885.0,,31685.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-02-01,,6693.0,,31685.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-04-01,3418.0,27324.0,0.12509149465671204,35103.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-05-01,,29795.0,,35103.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-06-01,170.0,31891.0,0.00533065755228748,35273.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-07-01,,29794.0,,35273.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-08-01,200.0,26729.0,0.0074825096337311535,35473.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-09-01,,27303.0,,35473.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-10-01,114.0,24179.0,0.004714835187559452,35587.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-11-01,242.0,5768.0,0.04195561719833565,35829.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2018-12-01,294.0,15041.0,0.019546572701283158,36123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-01-01,,16900.0,,36123.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-02-01,757.0,13303.0,0.05690445764113358,36880.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-03-01,222.0,3033.0,0.07319485657764589,37102.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-04-01,23.0,11565.0,0.001988759187202767,37125.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-05-01,954.0,6148.0,0.15517241379310345,38079.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-06-01,680.0,4799.0,0.14169618670556366,38759.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-07-01,160.0,6588.0,0.024286581663630843,38919.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-08-01,47.0,5943.0,0.007908463738852432,38966.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-09-01,197.0,3505.0,0.05620542082738944,39163.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-10-01,174.0,10281.0,0.016924423694193173,39337.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-11-01,,10268.0,,39337.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2019-12-01,82.0,3580.0,0.022905027932960894,39419.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-01-01,313.0,9210.0,0.03398479913137894,39732.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-02-01,,11221.0,,39732.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-03-01,,10213.0,,39732.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-07-01,,10.0,,39732.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-08-01,89.0,5270.0,0.016888045540796964,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-09-01,,7101.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-10-01,,9290.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-11-01,,9262.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2020-12-01,,3933.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-01-01,,5228.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-02-01,,16809.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-03-01,,22150.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-04-01,,25799.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-05-01,,19194.0,,39821.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-06-01,416.0,18221.0,0.022830799626804236,40237.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-07-01,,20207.0,,40237.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-08-01,,22073.0,,40237.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-09-01,751.0,23929.0,0.03138451251619374,40988.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-10-01,,24523.0,,40988.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-11-01,,27841.0,,40988.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2021-12-01,,32552.0,,40988.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2022-01-01,,34707.0,,40988.0
"CONTINENTAL RESOURCES, INC.",33-053-05892-0000,Three Forks,2022-02-01,,24114.0,,40988.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-04-01,5933.0,5993.0,0.9899883197063241,5933.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-05-01,,8761.0,,5933.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-06-01,667.0,18288.0,0.036472003499562554,6600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-07-01,,17965.0,,6600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-08-01,216.0,22592.0,0.009560906515580737,6816.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-09-01,1410.0,8938.0,0.15775341239650928,8226.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-11-01,125.0,8333.0,0.01500060002400096,8351.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2015-12-01,1249.0,7861.0,0.15888563795954713,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-01-01,,7342.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-02-01,,6219.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-03-01,,3007.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-04-01,,7881.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-05-01,,10913.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-06-01,,11748.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-07-01,,14265.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-08-01,,14852.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-09-01,,14255.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2016-10-01,,13322.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-03-01,,4468.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-04-01,,14009.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-05-01,,22098.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-06-01,,20370.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-07-01,,18443.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-08-01,,17990.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-10-01,,11860.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-11-01,,9039.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2017-12-01,,6157.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-01-01,,8593.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-02-01,,3798.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-03-01,,6331.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-04-01,,3177.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-05-01,,870.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-06-01,,8435.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-07-01,,6736.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-08-01,,7226.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-09-01,,7811.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-10-01,,6525.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-11-01,,2553.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2018-12-01,,8494.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-01-01,,7712.0,,9600.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-02-01,2046.0,3883.0,0.5269121813031161,11646.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-03-01,2407.0,2898.0,0.8305728088336783,14053.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-04-01,,2150.0,,14053.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-05-01,,7405.0,,14053.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-06-01,,7025.0,,14053.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-07-01,,9320.0,,14053.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-08-01,124.0,11599.0,0.010690576773859815,14177.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-09-01,180.0,9715.0,0.018528049408131755,14357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-10-01,,8768.0,,14357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-11-01,,6578.0,,14357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2019-12-01,,7423.0,,14357.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-01-01,1.0,3243.0,0.0003083564600678384,14358.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-02-01,,5150.0,,14358.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-03-01,,6037.0,,14358.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-04-01,,6907.0,,14358.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-05-01,637.0,1507.0,0.42269409422694093,14995.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-06-01,628.0,1655.0,0.3794561933534743,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-07-01,,7009.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-08-01,,1572.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-09-01,,4309.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-10-01,,4772.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-11-01,,3967.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2020-12-01,,7005.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-01-01,,6802.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-02-01,,33.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-03-01,,7802.0,,15623.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-04-01,373.0,6190.0,0.060258481421647817,15996.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-05-01,,6401.0,,15996.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-06-01,,6176.0,,15996.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-07-01,,5679.0,,15996.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-08-01,,5602.0,,15996.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-09-01,46.0,6032.0,0.007625994694960212,16042.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-10-01,,6743.0,,16042.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-11-01,3.0,4237.0,0.0007080481472740147,16045.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2021-12-01,819.0,6593.0,0.12422266039739117,16864.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2022-01-01,,5222.0,,16864.0
BURLINGTON RESOURCES OIL & GAS COMPANY LP,33-053-05896-0000,Three Forks,2022-02-01,,4731.3398,,16864.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-01-01,19179.0,19313.0,0.9930616683063221,19179.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-02-01,993.0,8224.0,0.12074416342412451,20172.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-03-01,106.0,33130.0,0.0031995170540295805,20278.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-04-01,237.0,27413.0,0.008645533141210375,20515.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-05-01,,22265.0,,20515.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-06-01,1405.0,4620.0,0.3041125541125541,21920.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-07-01,1904.0,22840.0,0.08336252189141856,23824.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-08-01,3046.0,9898.0,0.307738937159022,26870.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-09-01,422.0,10286.0,0.04102663814894031,27292.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-10-01,1422.0,4411.0,0.3223758784856042,28714.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-11-01,1484.0,4802.0,0.30903790087463556,30198.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2015-12-01,4981.0,10139.0,0.49127132853338595,35179.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-01-01,1582.0,11852.0,0.13347958150523118,36761.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-02-01,3150.0,10395.0,0.30303030303030304,39911.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-03-01,3401.0,10476.0,0.3246468117602138,43312.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-04-01,272.0,11479.0,0.02369544385399425,43584.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-05-01,2544.0,4847.0,0.5248607386011966,46128.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-06-01,4701.0,4878.0,0.9637146371463715,50829.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-07-01,642.0,7026.0,0.09137489325362938,51471.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-08-01,1632.0,10971.0,0.14875581077385835,53103.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-09-01,,5361.0,,53103.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-10-01,528.0,4558.0,0.11584028082492322,53631.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-11-01,,10415.0,,53631.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2016-12-01,,4381.0,,53631.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-01-01,392.0,509.0,0.7701375245579568,54023.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-02-01,6947.0,8651.0,0.8030285516125304,60970.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-03-01,,5837.0,,60970.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-04-01,2335.0,4588.0,0.5089363557105493,63305.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-05-01,,11189.0,,63305.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-06-01,,6070.0,,63305.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-07-01,,13136.0,,63305.0
XTO ENERGY INC,33-053-05902-0000,Three Forks,2017-08-01,2429.0,8989.0,0.27021915674713537,65734.0
